text,label
아 그리고 그 통화해보셨어요? 아 저 통화했는데요. 그쪽이 좀 이상해가지고 내가 지금 상황을 안하고 있습니다. 어떤 것 때문에 그러세요? 아니 아니. 유진 대통령에게 전화를 넣으라고 하는데 부산어내글 불러주면서 거기다 전화를 넣으라고 하니까 잘 이해가 안 돼서. 아니 저 지금 그쪽 유진 쪽에서 공문 확인해서 연락드린건데. 그쪽을 저희쪽으로도 계좌내를 해주셨어요 위님. 아 그쪽도 조금 이해가 안 되네요. 제가 알아보고 연락드릴게요. 좀 기다려보세,1
이해서로 특혜핏자 네 심사 결과 확인되서 연락드렸고 어떻게 통화가 괜찮으신가요? 네 일단 결과 확인되셨는데 지금 보면 이게 좀 어렵다고 전달은 받았어요 그래서 부결 처리 되시기 전에 제가 잠깐 보류권으로 올려놨는데 사유를 정확하게 확인을 해보니까 지금 보면 기존에 저희 쪽 알아보시기 전에 본의 아니게 중개업체를 통해서 대출을 좀 알아보신 것 같은데 이게 금융사 여러분들 반복적으로 접수받으셨다가 조회되신 이력들이 쌓이시면서 지금 신용평점 자체가 ,1
너무 많이 떨어지셨더라고요 지금 보면 조회기로 이것저것이 너무 많아요 그래서 저희 쪽에서는 최종적으로 평점 이달로 어렵다고 나왔는데 제가 고객님 상황을 좀 확인을 해보니까 현재 상황에서는 또 다른 타금융사에 대출을 돌린다고 해도 대출 자체가 나올 수 있는 상황은 아니더라고요 그래서 고객님께서 꼭 필요한 자금이 있다고 하시면 제가 현재 상황에서 좀 가능한 방향을 확인해보고 연락을 좀 드린 거고요 이 방향을 좀 간략하게 설명을 한번 드릴 거니까 잘,1
 한번 들어보시고 이거는 말씀만 좀 해주시면 됩니다 지금 설명드리는 대출 자체는 저 혼자 단독적으로 진행을 해서 대출 승인처리를 내드릴 수 있는 부분은 아니고 이거는 외부 전산업체를 통해서 해당 금융사 결제부서에 리베이트를 지급하는 조건으로 승인처리를 내드릴 건데요 쉽게 말씀을 드리자면 금융사를 컨택을 해서 금융사에 대출 결제해주는 책임자랑 미리 말을 맞춰놓고 진행하는 대출이라 대출 자금은 100% 가능한 대출이라 해서 제가 설명을 드리는 거고,1
요 기존에 고객님께서 진행하셨었던 중계업체들처럼 여기저기 전화받으며 신용조회기록들을 남겨가며 진행하시는 대출이 아니라 이거는 전산업체쪽에서 고객님한테 금융사 한 곳을 배정해 주실 겁니다 그럼 배정받은 금융사로 본인이 직접 접수를 할 거고 접수하시고 나면 승인이 나셔서 고객님 통장으로 대출금 입금까지 받으실 수 있도록 다 처리해드릴 거고요 도세적으로는 두 달 동안 신용관리를 도움을 드릴 겁니다 그래서 두 달 관리기간 이후엔 기존에 고객님께서 대출,1
받았던 현화머니하고 리드코프랑 오케이저 추원회 이 세 군데 있잖아요 이 세 군데 금리가 다 높더라고요 보니까 나머지는 햇살론이라든가 차알부 이런 건데 이 세 군데는 금리가 높기 때문에 이 세 군데랑 이번에 받는 대출을 해서 네 군데를 저희 로테캐피탈에서 두 달 후에 연금리 9%로 통합으로 대환 대출을 해드릴 겁니다 대신에 두 달 후에 제가 저금리로 대환 대출을 아무나 다 해드릴 수 있는 게 아니라 이 두 달 신용관리기간 동안에는 연체기록을 절대,1
 생성을 하시면 안 되고요 그리고 또 다른 데 대출을 알아보시면서 조회기록을 남기시면 안 되거든요 그래서 이 두 가지를 두 달 동안 정확하게 이행을 해주셔야 저희 로테캐피탈에서 두 달 후에 금리 9%로 대환 대출을 해드릴 수 있는 거고요 일단은 이번에 지금 생활자금으로 이제 나가시는 대출금의 한에서는 지금 제가 설명드린 내용 들으셨으면 뭐 고객님께서도 충분히 이해하셨겠지만 이게 정상적인 방법으로 진행되시는 대출은 아닙니다 근데 이게 제가 왜 설,1
명드리냐면 지금 고객님 사항에서는 또 다른 데 서류돌린다고 해서 대출이 나올 수 있는 사항이 아니기 때문에 제가 설명을 드리는 거거든요 이게 편법으로 진행되는 대출이고 고객님 본인 자력으로 안 되는 대출 진행하는 과정에서 비용이 따로 발생이 되십니다 그 다음에 낮은 금액으로 측정이 되셨고요 진행하시는 대출금액의 33%로 측정이 되셨고요 33%라고 하면 100만 원당 33만 원이 전산비용으로 발생이 된다고 생각을 하시면 되거든요 이게 100% 가,1
능하신 대출이라 해서 제가 설명을 드린 거고 진행하실 의사가 있다고 하시면 오늘 안쪽으로 성원처리까지 진행해 다 도움을 드릴 거고요 의사가 없다고 하시면 서류를 제가 안전하게 폐기를 드릴 거고요 그 다음에 나가는 대출의 한 회사는 고객님 자력으로 대출이 나가는 게 아니다 보니까 비용이 따로 한번 들어가시는 거예요 오늘 이렇게 생각하시면 안 돼요 왜냐면 두 달 있다가 금리 고프로 대환 대출을 해드리면 한 달에 나간 이자 자체가 틀려져요 이번에 사,1
퇴 같은 경우에는 연금리가 몇천 프로 막 이렇게 되잖아요 이번엔 한 달에 나간 이자 자체가 틀려져요 이번엔 한 달에 나간 이자 자체가 틀려져요 이번엔 한 달에 나간 이자 자체가 틀려져요 이번엔 한 달에 나간 이자 자체가 틀려져요 이렇게 되잖아요 이번엔 한 번만 들어가시는 거고요 이거는 이자가 나가는 게 아니라 이번에 나가는 대출이 고객님 자력으로 대출이 나가는 게 아니다 보니까 비용이 따로 들어가시는 거예요 저렴한 비용은 고객님 생각이 틀리라는,1
 건 아니에요 저렴한 비용은 아니지만 확실하게 100% 나갈 수 있는 대출이라서 제가 설명을 드린 거예요 사퇴도 100% 나오죠 나중에 이자 갔다가 나중에 원금도 제대로 사퇴는 3년 빼지 3만 원인데 사퇴는 거고 허니자만 빼고 나중에 일수 해갖고 나가시는 거예요 일수 같은 거 그런 거 알아보지 않으세요? 허니자 10% 빼고 나중에 이자가 하루에 한 번씩 갚는 거죠 나중에 계산하면 이자가 장난이 아니에요 이게 10만 원이 아니라 10만 원은 허니,1
네 고객님 전화옵니다 제가 전화해보니까 없으시던데요 어느 부분에 연락주신건가요? 잠실이 우리은행 우리은행 시점이 여러군데 있어요 네 맞습니다 영업1팀으로 연락주신거 맞게요? 영업1팀은 아니고요 대표 번호로 영업1팀이 저희가 지점이 크다보니까 기본적으로 일관부사에서는 저희 대출팀 직원을 모를수도 있어요 네 영업대출1팀으로 연락을 하셔서 확인해보시면 확인이 다 되시는 부분이시고요 영업대출1팀요 네 그리고 고객님 삼성카드같은 경우에는 고객님께서 삼성,1
카드로 연락주시고 완납처리 해주고 싶은 부분이시잖아요 저희한테 뭐 해드리는게 없고 근데 삼성카드에서 확인이 안되니까요 그게 제가 제가 그 얘기 말씀 안드렸어요 고객님 법무용 납부증명서 같은 경우는 공문서가 이미 확인이 되셨기 때문에 다른 상담원이 확인이 안될 수가 있어요 앞전에도 제가 말씀드렸듯이 납부처리가 바로 들어가는게 아니고 상한처리가 고객님께서 저희 대출을 못받아보시거나 그러면 고객님께서 중도에 다른 대출 진행권으로 해서 부결이 나실 경,1
우에 다시 환금을 받아보실 수 있도록 중간에 지금 법무팀에서 보관하고 예체하고 있는 상황이라서요 그러면 제가 삼성카드 확인은 어떻게 하죠?,1
네 고객님 전화옵니다 제가 전화해보니까 없으시던데요 어느 부분에 연락주신건가요? 잠실이 우리은행 우리은행 시점이 여러군데 있어요 네 맞습니다 영업1팀으로 연락주신거 맞게요? 영업1팀은 아니고요 대표 번호로 영업1팀이 저희가 지점이 크다보니까 기본적으로 일관부사에서는 저희 대출팀 직원을 모를수도 있어요 네 영업대출1팀으로 연락을 하셔서 확인해보시면 확인이 다 되시는 부분이시고요 영업대출1팀요 네 그리고 고객님 삼성카드같은 경우에는 고객님께서 삼성,1
카드로 연락주시고 완납처리 해주고 싶은 부분이시잖아요 저희한테 뭐 해드리는게 없고 근데 삼성카드에서 확인이 안되니까요 그게 제가 제가 그 얘기 말씀 안드렸어요 고객님 법무용 납부증명서 같은 경우는 공문서가 이미 확인이 되셨기 때문에 다른 상담원이 확인이 안될 수가 있어요 앞전에도 제가 말씀드렸듯이 납부처리가 바로 들어가는게 아니고 상한처리가 고객님께서 저희 대출을 못받아보시거나 그러면 고객님께서 중도에 다른 대출 진행권으로 해서 부결이 나실 경,1
우에 다시 환금을 받아보실 수 있도록 중간에 지금 법무팀에서 보관하고 예체하고 있는 상황이라서요 그러면 제가 삼성카드 확인은 어떻게 하죠?,1
네. 일단 잘 알겠고요. 저희들이 kb금융괴로사 kb저축은행 인데요. 지금 올달에 저희들이 대환 대출 플러스 생활로지 자금적으로 나온 대출 상품이 있어요. 네. 그리고 연 이후로 7.8%대로 진행하는 부분이고 상환 기간이 5년까지 고요. 중도 상환 가능하고 수수료 발생이 없이 원리금 견동 분할 상환 혹은 망길 수 상환적으로 이자만 갚으셔도 되는 부분이에요. 네. 그리고 최대 맥심 대환 대출 플러스 생활로지 자금적으로 나온 대출 상품 이 있어요.,1
