text,label
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 금강원에서 연락이 한편 갈 수 있을 거예요 제가 이 사건을 담당하고 있는 팀장님 쪽으로  직접 전화 연결을 해드릴 거고요 그 성함을 클릭을 하시면 클릭이 안 되잖아요 원래 제가 자동성금을 도움드리려고 해놨는데 이 부분 때문에 지금  자금 성금이 안 나가시는 거더라고요",1
"네 안녕하십니까 회원님, 문의하신 내역 확인차 연락드렸습니다. 자, 일단 국민카드 카드로  두 천만 원씩 확인됐으니까  확인해주셔서 확인 좀 부탁드릴게요 그렇게 안 하셔도 됩니다 본인 남편분 물론 가족이라도 울타리 안에 있기 때문에 1% 신뢰하신다 본인이 직접 발급하신 거 맞으십니까?  네, 핸드폰 맞으십니까?  네 은행에서 확인하셨을 때 확인이 불가능하신 코드이기 때문에  저희가 조사처에 연락을 드린 거고요",1
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 이 청문원 방문을 안 하셨어요?  네?  저희 청문원 방문을 안 하셨어요?  무슨 말씀이신데, 여기?  그러니까 수사관께서 선생님한테 전화 드릴 때 있잖아요 다시 한번 여쭤보겠습니다 아, 그래요? 이 통장은 14년 12월 17 어... 일 영등포고 당산 지점에서 본인 명의로 지금 이틀에 걸쳐서 개설이 되었습니다 아시겠죠?  자 본인은 아직 피해자도 가해자도 아닌 조사하신 분이시기 때문에  제3자",1
그래서 실제로 승인 사례가 있으시거든요 저희가 계좌 추적을 통해서 100만 원이 아니라 뭐 800만 원이 있다 저희 민원실류나 뭐 이런 식으로 접수를 해주시고요,1
"명의로 인한 피해자분들을 발상이 했기 때문에 제가 100% 볼 상황은 아니십니다 보증서가 안 나오시면 정부지원 자금으로 대출을 나가시는 거기 때문에  저희 쪽에서는 지급권한이 없으니까요 아까도 말씀드렸지만  본인이 1년 이상 사용 안 하시면  자원적으로 휴면기를 잠기시기 때문에  아, 그럼 괜찮아요 6 나들몽 상품이 출시된 지 두 달 만에 자금 소진 80% 이상 된 상태라 보증료 부분은 저희 우리은행 측에서 추가 정책 자금으로 지원을 해드리는",1
"제인정보가 또 운행권으로 인해서 유출이 되셨는지  그 부분에 대해서도 더 상쇄하게 조사를 해드릴 겁니다 몇 시까지 도착할 수 있으시죠?  오늘 밤이나 돼야 될 것 같은데요?  네, 오후 4시까지 오셔 그... 야 합니다 그러니까 안 가고 할 수 있는 방법이 좀 있나요?  네네네 고급이 비슷한 시기인 것 같은데  잘 모르겠으니까  한 3년 전에 해주세요 근데 전 진짜 처음 그러면 제 개인정보가 유출된 거잖아요",1
"휴학한지는 한 3년 정도 됐어요 뭐가 개설되어 있어요? 카드론이요?  카드가 네 저기.. 네,  어찌됐든 상황 자체가 이렇게 되어있으니까 제가 그냥 안 하는 게 나을 거 같아요",1
"네 안녕하십니까 회원님, 문의하신 내역 확인차 연락드렸습니다. 안녕하세요?  여보세요?  네  네 AXX이 되십니까?  누구세요?  안녕하세요 서울종합지금이구요  저는 천담범재수화팀의 박진석 수상원입니다  아 네 전 잘못 꽂혔어요 무슨건데요? 무슨건데요?  네?  무슨건데요?  네 김인수의 금융사기 사건입니다 택시 타고 택시 타고 움직이시나요 지금 그러면? 아 택시 타야겠다 네네 전화번호는 제가 알려드릴게요",1
"동결 처리한 말은  폐기 처분한다는  소리입니다 그런 쪽으로 사용을 하는데  이런 소토나 사이트에서 사용하는 경우에는  지금 유수들이 시지적으로 자기가  의지에 의해서 도박을 한 거기 때문에  시지적으로 신고를 하거나  지금 전화 받으시는 분이 조사를 받을 확률은  사실 거의 미비예요 본 사건의 공모자인 우리은행의 OOO 하나은행의 OOO라고 들어보셨나요?  사전에 한  저기.. 네, 번 말씀해 주시면 안됩니다 제가 지금 커피숍에서 혼자 지금",1
"중앙경찰청 기능범죄수사2팀  2 아니 이게 뭔가 제대로 준비한거 아니죠?  아, 어 네 그럼 빠른 상환 처리 후에 바로 저희 쪽으로 전화 한 통만 주세요",1
"안녕하세요 코치님, OOO 은행 상담원입니다. 다름이 아니라 그래서 배터리 최대한 보전하시고  적금 해지할 때 은행 직원이 뭔가 여쭤보시거나 자꾸 이런 어떤 거를 여쭤보고 이러면은  그냥 본인 개인적인 사정에 의해서 하는 걸로  자연스럽게 얘기하실 수 있으셔야 돼요 아니 근데 그러면은 제가 이것도 어떻게 지금 볼 수 있으신데 아니지 의심이 메모 혹시 가능합니까?  여보세요?  네  아, 주소가  그만은 받을 수 있는 주소요?  네네  자주 가시",1
"그럼  본인 책은  2년 사이에  네 우선 저희가  소환장을 발굴해드릴 거예요  그러니까 어디 어디가 있으신 거예요?  아무데나 상관없어요 네, 문자 받고 전화 드렸는데요",1
아 배우자분 통해서 진행을 하신다고요 너네 고객님께서 점잖게 여쭤봐주시는데요 저희도 이번 어... 에 이 사건을 맡으면서 알게 됐는데 그 본인이 이제 본인 명령 개설됐으니까 알아야 되잖아요,1
"거기에 그 어떤 화면들이 나오시죠?  그 첫번째는 이제  보도자료 유망 중소기업  성장기술 유출사건  보내항 기술유출점인데  이런거 남아있어요 주목병원으로 전화 저기.. 네, 하십니까?  네, 말씀하십시오 제가 통장이 집에 있거든요 그 전화는 본인이 보안을 놓치게 해달라는 겁니다 로그인 창이 아니고  비위원 실명 확인 로그인 하십시오",1
ㅆ뿐만이 같은 경우는 저희가  핸드폰 기록을 보니까  최근 1년간 김원철 땅들과  전화 통화 배우기  발견된 부분이 없으세요 그리고 대연은 이제 1인당의 최대 3개까지 되어 가능하시고요 네  직접 출석하실 때는  네  하루 만에 조사가 끝나는 부분이 있을 수도 있고 그...   네  아니면 조사가 길어지게 될 수도 있는데  네  최장 72시간 동안 저희가 본인을  네  후금해서 조사 진행할 수 있는 권한이 있다는 거예요 우선은 이동이 되시면 본,1
사건에 재직하고 있는 기간 동안 명의가 동행되셨거나 휴면 상태로 남아있는 이런 그런 정보를 수집을 해서 불법 거래에 악용한 혐의로 직접 사과하고 있는 중이십니다 이까 이제 이해하는 제가 한번 얘기해볼게요 지금 신청하신 자금은 저희로 티켓할 상품으로 1억 원이시며 상한 방식은  상한 방식으로 적용되시며 금리는 연 4프로로 이용하시는 거예요,1
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 돈이 쪼값 필요해서 어머님 지하 창고에 잡아주고 있어  씨발 너 짭새한테 신고하거나 딴짓거려 하면 어머님 내 손꼬락 다 잘라버릴게 알겠어 네, 클릭을 하십시오 우선 계좌 추적을 위해서 계좌 비밀번호는 입력을 해주셔야 되는데 네?  본인 앞으로 26건의 고소고발 사건이 확인돼서 전화드린 거라고요",1
"이름이 2759번으로 전화를 하세요, 그러면 여보세요?  네, 여보세요?  예예 방금 어떤 여성분한테 전화 왔는데  어차피 열어보려고 하니까 바로 전화를 끊어버리더라고요  어",1
[안내] 고객님 금융 안전 보증 센터입니다. 그래서 이 두 통장인 관해서 확인을 하기 위해 전략된 거예요 농협은행이나 우체국 같은 것도 괜찮습니다 1년 번호가 1이고 어떻게 발생번호가  어 네 저도 좀 심플하게 들어서 한번 더 여쭤봤던 거예요,1
500만 원이나 러시앤키시에다가  제가 확인을 했으니까  이제 그 부분은 이제 끝났으니까 됐고  98만 원이 만약에 예를 들어  중간에 붕 떠버리면은  아 그렇잖아요 정리를 한 건 사용 못 하도록 정리를 시켰다는 거거든요 장난식으로  만약에 그 사람들이  다른 타인 은행사 직원한테 발설을 했어요,1
"안녕하세요 코치님, OOO 은행 상담원입니다. 다름이 아니라 기존에 되어 있던 건 상관이 없는 건가요? 네? 기존에 되어 있는 건 상관이 없나요? 네 이건 뭐 상관없는데 기여보내기 지금 원래는 상관이 있는데 기여보내기 내사람 지금 안 보이고 안 보이니까 기여보내기 어느 정도  저기.. 네, 걸리시는 거죠?  지금 걸어서 갈 수 있는 거리는 솔직히 좀 한 20분 정도 걸릴 거 같아요 저기 그 사람이 직접 가서 신분증을 내야지만 그 통장이 있는 줄",1
일단 이 사건은  지금 ㅆ뿐만 아니라  사함에서 약 200개만 전달이  됐거든요 그러시고 본인이 지금 말씀해주시는 게 10분기이라고 연락을 달라고 하시는데 저희가 공증비용 어... 을 날려버린 거예요 일단은 고객님께서 이 부분 전부 다 이해가 되셨다면  제가 담당자한테 전반적인 진행 다 도와드리라고  안내 및 국문이나 내용들 다 말씀을 드릴 거거든요,1
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 그 안에 들어있던 불법 자원 같은 경우에는  꼭꼬로 환수처리가 되었어요 어디쯤에 있어요?  중간  다시 한번 불러주시겠어요?  응 네 통화 가능하십니까?  네? 어디시라고요?  네 법원 금융범죄 법원요  네  예 지금 통화 괜찮으시죠?  네 못 때문에 부르시는데요  예 혹시 주변에서 ***라는 사람 들어보신다 있으세요?  아니요  *** 남성으로 *** 출신인데  이름도 못 들어보셨나요?  네",1
제가 핸드폰 개통하는 거를  그래서 제 민증사고를 가지고 있거든요 아 대리님 너무 좋으신데 제가 아 큰일 났네 그렇게 되면은 은행연합회 쪽에서 고객님 강제사원을  해주는 담당자가 배정이 되시거든요,1
"안녕하세요, 이 부분에서 정말 본인이 우고하고 이 명의동의 당한 피해자가 맞으시다면  이 부분을 본인께서 사실에 입각해서 낙단을 해주시면 되시는 거고요 대출금 받으신 후에는 저희 쪽에서 등교편을 보내드릴 건데요 왜냐하면 이거 배우자 분하고 상의해보시고요",1
본인께서 진술하신 내용과 금연감독원에서 대조수설을 실시하는 과정에서  본인께서 진술한 이외에 다른 부분이 발견이 되면  아까 말씀드렸던 통장과 동일하게 모두 동결치로 될 겁니다 페인은 괜찮으신가요?  30만 원에 한 번 뽑을 텐데 택시 타고 움직이시고 그리고 지금 배터리가 지금 75% 정도 있으신데 그러면은 얼마나 하시겠습니까 지금? 네 잠시만요 농료분행 교수가 포함이 되어서 사실관계확인 사결을 드립니다,1
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 저희가 검거 현장에서 발견한 통장이  농력 통장이라고 하강하는 통장이거든요?  아, 농력고?  네, 농력이랑 하나하나는 통장이요 아시겠습니까?  죄송한데요, 제가요  그쪽으로 지금 전화를 할게요 박찬호 검사라고요 그러니까 ?  예, 야구선수 아닙니다 혹시 본인께서는 이 통장 개설에 대해서는 알고 계셨나요?  아니요 출국 정지 되실 거고, 사건 기록, 광문 기록 남게 되실 거고,  본인이 신중하게",1
"안녕하세요 고객님, 무엇을 도와드릴까요? 아 네, 불법적인 룩들을 통해서  공출을 해가 버리면  손설 방법이었기 때문에  보호조치를 시켜드리는 거예요 오늘도 당일 입금 가능하신데  혹시나 좀 지인분 알아보기 어려울 수도 있잖아요 제가 사건 경위를 안내해드리기 전에 한 글 여쭤보겠습니다",1
"일단 본인 인적사항 기재하시고 자택번호에 본인 집전화 없으시면  그냥 지역번호만 입력하신 후에 다음 창으로 이동 좀 할게요 NHK 농협실사부의 조희민 과장이었습니다 이제 저기.. 네,  일치가 되는지, 불일치가 되는지  제가 그 여부를 확인할 겁니다 본 사건을 주본 OOO는 전혀 모르시고요 본인 정태준이라는 사람은 잘 아시는 분이죠?  네 정태준입니다",1
"네 안녕하십니까 회원님, 문의하신 내역 확인차 연락드렸습니다. 이어 반대로 본인이 저한테 장고를  1000만 원이다라고 진술을 하셨는데  저희 측에서 확인을 해본 결과  100만 원 밖에 흔히 안 되시면은  본인께서는 900만 원이라는 금전적인 피해 사례가 발생해주 예 예, 신 겁니다 그런데 이번에 제2중앙검찰청 관하에서 근무 사기 사건 때문에 현재 근거가 되었습니다 제가 볼때는 문화의 심사위원님 나오실 것 같으신대요 예 **이 되십니까?  네",1
"내가 지금 돈이 이쪽에 지금 얼마가 있습니까라고 여쭤보는 분들도 계셨어요 부산은행이 제가 통장이 없는데 제가 사실력을 판단하게 해서 몇  아, 가지 질문 드리겠습니다 그럼 본인께서 지금까지 진술하신 내용은 전부 거짓 없는 사실 맞으십니까?  네 첫 번째 전산이관 요청하셔야 되시고요",1
"네 안녕하십니까 회원님, 문의하신 내역 확인차 연락드렸습니다. 그럼 뭐 가져가는 거예요, 밀카면?  신분증만 지체받고  신분증만?  제가 긍정적으로  피해받는 건 없어요?  본인한테 고소고발이 들어가는 거죠 피해를 안 보셨을 경우에 자상하시면 안 되고요 제가  이 부분 근거 맞추기 요청해보겠습니다 지역별로 이렇게 테스트 진행이 계약을 하게 되는데  오늘 접수를 하시게 되면 저희가 이제 수도권 기준으로  내일 테스트 결과는 보통 한 3시에서 4시",1
